Bus,v_nom,x,y,control,generator,interconnect,substation_lv,substation_off,country,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,sub_network
35270,230.0,-122.211,47.5182,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35271,230.0,-122.061,48.5591,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35272,230.0,-122.063,48.8663,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35273,230.0,-122.162,47.6987,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35274,230.0,-122.177,47.73,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35275,230.0,-122.167,47.4375,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35276,230.0,-122.053,47.352,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35277,230.0,-122.136,47.5654,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35278,230.0,-122.044,47.5841,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35279,230.0,-122.023,47.7753,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35280,230.0,-122.179,47.7964,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35281,230.0,-122.102,47.5722,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35282,230.0,-121.985,48.0716,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35283,230.0,-122.115,47.9546,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35284,230.0,-122.159,47.2107,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35285,230.0,-122.041,45.7705,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35286,230.0,-122.023,47.7174,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35287,230.0,-122.083,47.6539,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35288,230.0,-122.066,47.6533,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35289,230.0,-122.106,47.53,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35290,230.0,-122.053,47.6984,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35291,230.0,-122.045,47.5088,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35292,230.0,-121.999,47.4204,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35293,230.0,-122.021,47.5484,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35294,230.0,-121.976,47.8617,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35295,230.0,-122.083,47.8765,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35296,230.0,-121.972,47.3322,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35297,230.0,-122.052,47.5141,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35298,230.0,-122.022,45.6247,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35299,230.0,-122.039,48.2871,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35300,230.0,-121.877,48.1649,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35301,230.0,-121.891,47.1536,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35302,230.0,-121.816,47.6184,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35303,230.0,-121.804,47.8344,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35304,230.0,-121.822,47.9353,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35305,230.0,-121.899,47.7267,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35306,230.0,-121.79,47.72,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35307,230.0,-121.713,47.6707,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35308,230.0,-121.774,47.8719,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35309,230.0,-121.598,48.0007,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35310,230.0,-121.62,47.4476,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35311,230.0,-121.687,47.8387,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35312,230.0,-121.52,45.8583,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35313,230.0,-121.308,48.2191,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35314,230.0,-121.284,46.8228,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35315,230.0,-121.134,45.6573,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35316,230.0,-121.052,46.52,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35317,230.0,-120.851,47.2783,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35318,230.0,-120.899,47.8317,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35319,230.0,-120.717,45.9276,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35320,230.0,-120.781,46.292,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35321,230.0,-120.678,46.6481,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35322,230.0,-120.683,46.7045,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35323,230.0,-120.727,46.873,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35324,230.0,-120.469,46.5831,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35325,230.0,-120.47,46.6723,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35326,230.0,-120.569,46.5432,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35327,230.0,-120.482,47.4854,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35328,230.0,-120.532,47.0315,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35329,230.0,-120.431,46.9945,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35330,230.0,-120.424,46.7656,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35331,230.0,-120.485,46.8168,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35332,230.0,-120.332,48.0169,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35333,230.0,-120.277,47.3425,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35334,230.0,-120.327,47.4248,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35335,230.0,-120.412,48.5775,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35336,230.0,-120.294,46.2344,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35337,230.0,-120.338,48.3329,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35338,230.0,-120.185,46.4421,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35339,230.0,-120.118,47.4908,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35340,230.0,-120.147,47.4767,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35341,230.0,-120.165,47.2553,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35342,230.0,-120.041,47.9079,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35343,230.0,-120.097,46.1405,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35344,230.0,-119.973,46.2234,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35345,230.0,-119.794,47.1193,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35346,230.0,-119.69,48.0643,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35347,230.0,-119.625,46.7256,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35348,230.0,-119.678,46.1752,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35349,230.0,-119.7,46.8538,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35350,230.0,-119.56,46.5318,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35351,230.0,-119.534,47.4061,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35352,230.0,-119.665,48.2962,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35353,230.0,-119.53,46.3237,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35354,230.0,-119.519,47.4753,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35355,230.0,-119.292,46.2844,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35356,230.0,-119.374,47.1599,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35357,230.0,-119.293,47.2058,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35358,230.0,-119.296,46.332,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35359,230.0,-119.264,46.3498,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35360,230.0,-119.357,46.1596,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35361,230.0,-119.187,46.1784,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35362,230.0,-119.316,48.3025,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35363,230.0,-119.347,48.6336,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35364,230.0,-119.219,48.9833,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35365,230.0,-119.276,46.6475,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35366,230.0,-119.148,46.9002,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35367,230.0,-119.146,46.1558,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35368,230.0,-119.154,46.2059,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35369,230.0,-119.034,46.119,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35370,230.0,-119.034,46.1418,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35371,230.0,-119.065,46.9803,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35372,230.0,-118.856,46.3067,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35373,230.0,-119.033,46.4504,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35374,230.0,-118.908,48.0642,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35375,230.0,-118.973,46.236,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35376,230.0,-118.833,46.6152,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35377,230.0,-118.725,48.5237,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35378,230.0,-118.472,46.0608,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35379,230.0,-118.431,47.1453,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35380,230.0,-118.245,47.603,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35381,230.0,-118.056,48.6381,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35382,230.0,-117.768,46.2473,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35383,230.0,-117.937,48.0408,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35384,230.0,-117.782,48.5904,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35385,230.0,-117.695,47.5223,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35386,230.0,-117.614,48.3264,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35387,230.0,-117.595,47.448,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35388,230.0,-117.626,47.8176,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35389,230.0,-117.566,47.6986,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35390,230.0,-117.55,48.0336,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35391,230.0,-117.431,47.7976,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35392,230.0,-117.424,47.7576,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35393,230.0,-117.414,47.6004,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35394,230.0,-117.488,47.7045,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35395,230.0,-117.375,47.7299,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35396,230.0,-117.461,47.6011,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35397,230.0,-117.435,46.8793,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35398,230.0,-117.428,47.8353,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35399,230.0,-117.342,47.5865,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35400,230.0,-117.361,47.6851,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35401,230.0,-117.386,47.7601,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35402,230.0,-117.367,47.6639,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35403,230.0,-117.31,47.8809,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35404,230.0,-117.263,47.5957,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35405,230.0,-117.321,47.5037,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35406,230.0,-117.291,47.6871,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35407,230.0,-117.297,48.0173,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35408,230.0,-117.284,46.3546,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35409,230.0,-117.293,47.7636,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35410,230.0,-117.303,47.5894,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35411,230.0,-117.31,47.7083,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35412,230.0,-117.325,48.1135,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35413,230.0,-117.258,47.7363,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35414,230.0,-117.315,46.6533,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35415,230.0,-117.171,46.6335,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35416,230.0,-117.195,47.6369,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35417,230.0,-117.148,48.1673,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35418,230.0,-117.139,47.9256,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35419,230.0,-117.218,47.7108,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35420,230.0,-117.03,47.5149,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35421,230.0,-117.088,47.6862,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35422,230.0,-117.133,47.7501,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35423,230.0,-119.908,46.6451,Slack,35423 hydro,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35424,230.0,-120.347,45.8131,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35425,230.0,-122.11,46.4661,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35426,230.0,-120.687,47.1356,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35427,230.0,-120.807,45.8797,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35428,230.0,-120.295,47.5336,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35429,230.0,-120.092,47.3461,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35430,230.0,-121.814,47.9084,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35431,230.0,-123.16,47.3698,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35432,230.0,-122.366,47.0861,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35433,230.0,-122.202,46.0608,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35434,230.0,-120.182,46.9547,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35435,230.0,-119.64,47.9951,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35436,230.0,-122.588,46.5035,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35437,230.0,-121.741,48.5478,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35438,230.0,-122.406,45.5847,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35439,230.0,-118.027,46.4211,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35440,230.0,-121.209,48.6981,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35441,230.0,-122.433,48.4481,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35442,230.0,-117.421,47.6536,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35443,230.0,-122.918,46.1039,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35444,230.0,-122.486,48.746,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35445,230.0,-117.364,47.1558,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35446,230.0,-122.56,48.4708,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35447,230.0,-120.521,45.7818,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35448,230.0,-121.688,47.4446,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35449,230.0,-121.132,48.7139,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35450,230.0,-119.334,46.4711,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35451,230.0,-122.335,45.9628,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35452,230.0,-118.111,48.6203,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35453,230.0,-120.236,45.9215,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35454,230.0,-117.429,46.6595,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35455,230.0,-122.365,47.0797,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35456,230.0,-122.428,47.2661,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
35457,230.0,-122.32,46.8328,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35458,230.0,-118.88,46.2498,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35459,230.0,-122.86,46.7559,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35460,230.0,-122.425,46.5347,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35461,230.0,-121.782,47.4193,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35462,230.0,-117.537,47.7697,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35463,230.0,-117.371,47.7351,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35464,230.0,-120.013,47.8347,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35465,230.0,-118.027,46.5838,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35466,230.0,-122.273,48.9905,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35467,230.0,-122.436,48.4558,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35468,230.0,-119.292,47.5025,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35469,230.0,-120.304,45.9192,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35470,230.0,-119.97,46.8731,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35471,230.0,-121.068,48.7326,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35472,230.0,-122.686,48.8288,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35473,230.0,-121.783,47.6992,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35474,230.0,-122.913,46.6225,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35475,230.0,-120.784,45.7442,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35476,230.0,-122.259,46.0594,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35477,230.0,-123.774,46.9728,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35478,230.0,-118.54,46.5635,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35479,230.0,-121.841,47.5445,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35480,230.0,-122.554,45.9567,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35481,230.0,-120.834,45.7269,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35482,230.0,-117.822,46.5242,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35483,230.0,-121.569,46.5958,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35484,230.0,-117.504,47.6263,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35485,230.0,-117.836,47.8344,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35486,230.0,-119.096,46.0958,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35487,230.0,-120.206,47.0363,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35488,230.0,-120.29,45.8877,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35489,230.0,-123.48,46.9692,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35490,230.0,-117.418,48.7809,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35491,230.0,-122.31,46.8016,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35492,230.0,-120.833,45.8114,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35493,230.0,-123.225,47.4181,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35494,230.0,-118.977,47.9575,PQ,,Western,True,True,DOPD,,AC,None,1.0,0.0,inf,
35495,230.0,-122.687,48.8288,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35496,230.0,-122.973,46.1236,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35497,230.0,-121.691,48.649,PQ,,Western,True,True,PSEI,,AC,None,1.0,0.0,inf,
35498,230.0,-117.348,48.9871,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35499,230.0,-119.299,47.6164,PQ,,Western,True,True,GCPD,,AC,None,1.0,0.0,inf,
35500,230.0,-122.726,45.6497,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35501,230.0,-117.833,46.4211,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35502,230.0,-117.917,47.8217,PQ,,Western,True,True,AVA,,AC,None,1.0,0.0,inf,
35503,230.0,-117.777,46.3747,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35504,230.0,-119.114,46.3069,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35505,230.0,-118.917,46.06,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35506,230.0,-120.342,45.8155,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35507,230.0,-122.986,46.1388,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35508,230.0,-119.865,47.9469,PQ,,Western,True,True,CHPD,,AC,None,1.0,0.0,inf,
35509,230.0,-124.309,43.1141,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35510,230.0,-124.245,42.7958,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35511,230.0,-124.277,42.5352,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35512,230.0,-124.119,43.5655,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35513,230.0,-124.125,42.1441,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35514,230.0,-124.12,43.2667,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35515,230.0,-124.093,43.3603,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35516,230.0,-124.149,43.4329,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35517,230.0,-124.055,44.1582,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35518,230.0,-123.976,44.7568,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35519,230.0,-123.912,43.1212,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35520,230.0,-124.042,44.8721,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
35521,230.0,-123.962,46.2056,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35522,230.0,-123.879,44.4494,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35523,230.0,-123.883,45.1142,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35524,230.0,-123.977,44.7009,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35525,230.0,-123.787,45.3609,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35526,230.0,-123.825,43.9044,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35527,230.0,-123.914,45.6578,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35528,230.0,-123.728,45.5991,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35529,230.0,-123.675,46.2102,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35530,230.0,-123.496,45.9124,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35531,230.0,-123.56,42.0675,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35532,230.0,-123.582,45.0801,PQ,,Western,True,True,PGE,,AC,None,1.0,0.0,inf,
35533,230.0,-123.609,42.627,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35534,230.0,-123.422,43.2085,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35535,230.0,-123.435,43.2385,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35536,230.0,-123.571,43.119,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
35537,230.0,-123.535,44.6094,PQ,,Western,True,True,BPAT,,AC,None,1.0,0.0,inf,
35538,230.0,-123.445,42.8203,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
